name	total_length	number	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SRR14144086	4886537	82	59591.91	599658	201	0	0	192297	6	102230	12	61049	23
SRR14144112	4886742	76	64299.24	577004	201	0	0	225780	6	149691	11	61848	22
SRR14144123	4888315	75	65177.53	600594	201	0	0	293529	6	152773	11	63549	20
SRR14144130	4978242	79	63015.72	613200	201	0	0	377359	5	163632	10	74835	19
SRR14144158	4978562	78	63827.72	638248	201	0	0	377359	5	177075	9	74835	18
SRR14144187	4886440	67	72931.94	600491	201	0	0	377359	5	176893	9	81512	17
SRR14144204	4892552	85	57559.44	535097	201	0	0	208235	8	100179	15	61896	27
SRR14144276	4885714	85	57478.99	599751	201	0	0	377086	5	163609	10	62248	20
SRR14144278	4884611	80	61057.64	586812	201	0	0	225780	6	149844	12	61431	22
SRR14144279	4887055	76	64303.36	600245	201	0	0	271358	6	177074	10	74088	19
SRR14144282	4885722	79	61844.58	612500	201	0	0	377359	5	171335	9	74117	19
SRR14144298	4884035	78	62615.83	599643	201	0	0	271359	6	142457	11	50908	22
SRR14144314	4885587	77	63449.18	599956	201	0	0	293281	6	152377	11	61848	20
SRR14144316	4885971	89	54898.55	599658	201	0	0	271359	6	150406	10	61526	20
SRR14144317	4885680	75	65142.40	599956	201	0	0	293256	6	149687	11	63394	21
SRR14144323	4884807	82	59570.82	520501	201	0	0	252453	8	149839	13	59052	23
SRR14144324	4885803	73	66928.81	599596	201	0	0	282501	6	152546	11	62834	20
SRR14144325	4885911	78	62639.88	599956	201	0	0	293413	6	163634	10	70539	20
SRR14144328	4925429	91	54125.59	443264	201	0	0	235260	8	131269	13	48058	25
SRR14144335	4971417	78	63736.12	599658	201	0	0	176893	8	143112	14	61848	25
SRR14144372	4883819	73	66901.63	599844	201	0	0	252480	6	193461	10	74757	20
SRR14144375	4883754	80	61046.93	638050	201	0	0	276900	5	149844	10	58922	21
SRR14144381	4884305	89	54879.83	970790	201	0	0	184750	7	120907	13	37971	24
SRR14144384	4884445	100	48844.45	586512	201	0	0	172412	9	93864	17	30926	31
SRR14144385	4884065	91	53671.04	464299	201	0	0	225542	8	102230	14	42473	28
SRR14144387	4883632	70	69766.17	599658	201	0	0	377359	5	172388	10	81512	18
SRR14144389	4883731	75	65116.41	745886	201	0	0	253885	5	149839	10	61778	20
SRR14144409	4885303	82	59576.87	600030	201	0	0	270784	6	176894	10	74601	19
SRR14144420	4884632	83	58850.99	609317	201	0	0	225542	6	134794	12	58965	24
SRR14144421	4885366	96	50889.23	599503	201	0	0	170877	8	98461	15	56366	27
SRR14144422	4968780	85	58456.24	599677	202	0	0	254019	6	134530	12	58877	24
SRR14144424	4886374	101	48379.94	498151	202	0	0	172093	9	93886	17	50798	31
SRR14144425	4884511	81	60302.60	599770	201	0	0	222695	7	147453	13	63492	23
SRR14144428	4884702	82	59569.54	695087	201	0	0	225542	6	149847	11	50494	22
SRR14144429	4885032	88	55511.73	694855	201	0	0	184810	7	140929	13	50118	25
SRR14144431	4976832	85	58550.96	599677	201	0	0	271358	7	155591	12	59066	22
SRR14144432	4883605	105	46510.52	514246	201	0	0	137436	11	82265	21	33638	38
SRR14144433	4884004	79	61822.84	599966	201	0	0	222695	7	149684	12	61056	24
SRR14144439	4884311	80	61053.89	668114	201	0	0	225543	6	141325	12	50800	23
SRR14144441	4884614	87	56144.99	534427	201	0	0	259338	7	149691	12	58792	24
SRR14144442	4883833	85	57456.86	526877	201	0	0	235175	7	149847	11	62960	22
SRR14144443	4885297	75	65137.29	600059	201	0	0	293158	6	149847	10	61848	21
SRR14144444	4885267	82	59576.43	599956	201	0	0	220073	7	109849	13	61848	25
SRR14144445	4882427	85	57440.32	686659	201	0	0	242737	6	150308	11	48837	23
SRR14144446	4885286	81	60312.17	599677	201	0	0	293281	6	149839	11	70409	21
SRR14144447	4885541	81	60315.32	599677	201	0	0	253885	6	149684	12	74088	22
SRR14144448	4885298	86	56805.79	599503	201	0	0	225542	7	149839	12	48331	24
SRR14144450	4884744	81	60305.48	658763	201	0	0	172157	7	129915	14	50821	25
SRR14144451	4970276	95	52318.69	686542	201	0	0	271358	6	149839	11	61848	21
SRR14144453	4884075	85	57459.71	694870	201	0	0	252606	6	121559	11	50811	22
SRR14144457	4884788	82	59570.59	694855	201	0	0	270783	6	152401	11	51174	22
SRR14144463	4884801	83	58853.02	599677	201	0	0	243314	7	149847	12	61581	23
SRR14144466	4884939	85	57469.87	471584	201	0	0	192326	8	163657	13	45433	24
SRR14144467	4885868	89	54897.39	599792	201	0	0	242899	7	149684	12	50467	25
SRR14144468	4988967	102	48911.44	694850	201	0	0	192227	7	120798	13	61275	25
SRR14144469	4882815	86	56776.92	599677	201	0	0	225424	7	90559	14	47733	28
SRR14144471	4942414	99	49923.37	588351	200	0	0	192340	7	90723	15	48048	30
SRR14144475	4884712	93	52523.78	414448	201	0	0	192258	10	94014	17	47883	30
SRR14144478	4884460	85	57464.24	599770	201	0	0	225542	6	93865	12	45397	26
SRR14144479	4882091	77	63403.78	599966	201	0	0	270783	6	98040	11	50157	24
SRR14144482	4884792	104	46969.15	358955	201	0	0	137594	11	81901	21	32813	37
SRR14144484	4885344	79	61839.80	599956	201	0	0	293371	6	149847	11	74088	20
SRR14144485	4886458	88	55527.93	599966	201	0	0	225542	7	149687	13	58876	23
SRR14144489	4884097	100	48840.97	599770	201	0	0	149460	8	90723	16	41268	31
SRR14144490	4884674	83	58851.49	599503	201	0	0	264871	6	149691	12	74088	21
SRR14144491	4884100	86	56791.86	599677	201	0	0	196361	7	102230	14	51221	27
SRR14144492	4888050	80	61100.62	599658	201	0	0	377359	5	149844	10	48079	21
SRR14144496	4885609	88	55518.28	538476	201	0	0	254153	6	102230	12	48079	25
SRR14144498	4882878	88	55487.25	599658	201	0	0	170411	8	100220	15	61848	26
SRR14144500	4885074	81	60309.56	599770	201	0	0	243357	7	155566	12	61522	22
SRR14144507	4884627	92	53093.77	599658	201	0	0	172134	9	109787	15	59027	27
SRR14144544	4883621	86	56786.29	495520	201	0	0	176895	8	102359	14	56282	26
SRR14144565	4972472	96	51796.58	599658	201	0	0	222668	7	149844	12	50821	24
SRR14144566	4884271	73	66907.82	599820	201	0	0	376873	5	152492	10	74718	19
SRR14144624	4977360	85	58557.18	745944	201	0	0	271359	5	130075	10	74117	21
SRR14144630	4884023	88	55500.26	442956	201	0	0	199287	8	93853	16	50803	29
SRR14144635	4884165	73	66906.37	637889	216	0	0	377086	5	176891	9	81512	18
SRR14144663	4970856	79	62922.23	599826	200	0	0	225502	6	149804	12	73898	22
SRR14144912	4975776	84	59235.43	612289	201	0	0	271352	6	149844	11	61848	21
SRR14144957	4979329	78	63837.55	600319	201	0	0	235284	6	161536	11	76893	20
SRR14144959	4888045	69	70841.23	746060	201	0	0	341604	5	225780	9	74088	19
SRR14144986	4872884	79	61682.08	867365	205	0	0	221725	7	149132	12	72213	21
SRR14145027	4923357	71	69343.06	604416	201	0	0	376205	5	152394	10	61858	21
SRR14145029	4977664	81	61452.64	637896	201	0	0	271359	6	176893	10	70844	20
SRR14145031	4887183	74	66043.01	600245	201	0	0	293621	6	177075	10	74088	19
SRR14145087	4886434	67	72931.85	746408	201	0	0	592255	4	225780	7	74835	16
SRR14145091	4984887	81	61541.81	638552	201	0	0	377359	5	177078	9	74835	18
SRR14145100	4979807	89	55952.89	600319	201	0	0	271359	6	149844	10	74835	21
SRR14145108	4887043	72	67875.60	638480	201	0	0	377359	5	152749	9	74805	19
SRR14145145	4978875	82	60717.99	600319	201	0	0	377359	5	149844	10	74835	20
SRR14145156	4976613	93	53511.97	599947	201	0	0	225780	6	93872	13	48079	26
SRR14145164	4886018	66	74030.58	638680	201	0	0	377359	5	220703	9	74835	17
SRR14145177	4978542	88	56574.34	600319	201	0	0	377359	5	149688	11	48079	23
SRR14145180	4978971	80	62237.14	638494	201	0	0	377359	5	152700	10	62708	20
SRR14145184	4981034	85	58600.40	638479	201	0	0	377359	5	163632	10	61848	21
SRR14145185	4979110	83	59989.28	600319	201	0	0	377359	5	152889	10	81512	19
SRR14145191	4978761	75	66383.48	638738	201	0	0	377359	5	220701	8	62934	17
SRR14145201	4978477	83	59981.65	600319	201	0	0	276198	6	149844	11	74796	21
SRR14145208	4979417	82	60724.60	638774	201	0	0	377359	5	149844	10	74835	19
SRR14145215	4886677	65	75179.65	1007989	201	0	0	377359	4	177076	8	81512	16
SRR14145218	4885888	69	70809.97	638642	201	0	0	377359	5	177078	9	74679	18
SRR14145234	4978623	84	59269.32	600319	201	0	0	377359	5	149844	11	77516	20
SRR14145251	4978273	75	66376.97	600319	201	0	0	377359	5	149844	10	62834	20
SRR14145271	4979740	80	62246.75	638492	201	0	0	377359	5	177078	9	81512	18
SRR14145282	4978134	70	71116.20	638750	201	0	0	376756	5	177078	9	81512	18
SRR14145296	4976567	86	57867.06	599833	201	0	0	192297	7	155676	12	81511	22
SRR14145318	4971917	84	59189.49	551072	200	0	0	270744	6	149996	11	61891	22
SRR14145369	4977756	87	57215.59	494513	201	0	0	222667	8	149844	14	62801	24
SRR14145386	4978914	74	67282.62	638774	201	0	0	377359	5	177078	9	75558	18
SRR14255524	4776927	58	82360.81	818245	207	0	0	368390	5	234577	8	90637	14
SRR14334838	4794581	73	65679.19	488486	235	0	0	183131	9	92430	16	54371	29
SRR14347851	4747303	70	67818.61	603064	210	0	0	215196	7	113097	13	54363	24
SRR14716908	4925803	71	69377.51	746291	201	0	0	293372	6	220702	10	74088	18
SRR14897813	4842903	76	63722.41	629594	207	0	0	231757	7	120991	13	58982	24
SRR15096274	4749236	57	83319.93	640796	237	0	0	215185	7	148799	12	67541	23
SRR15096549	4837874	71	68139.07	867365	205	0	0	365393	5	234358	8	78981	16
SRR15299848	4621188	62	74535.29	810614	201	0	0	307925	5	155041	10	54371	19
SRR15300017	4683569	67	69904.01	516200	201	0	0	255871	7	149115	12	52250	22
SRR15366210	4884363	88	55504.12	522858	227	0	0	225571	8	145194	14	61669	24
SRR15369634	4824715	75	64329.53	867149	201	0	0	214954	7	179215	12	60130	22
SRR15654860	4840676	59	82045.36	548715	207	0	0	306526	6	214501	10	84339	16
SRR1645492	4941029	67	73746.70	600718	220	0	0	242894	7	149716	12	81544	21
SRR1645493	4939797	96	51456.22	332005	208	0	0	148585	12	96683	20	58926	33
SRR1645494	4937353	64	77146.14	521399	220	0	0	225812	8	155989	13	90591	21
SRR1645495	4943769	89	55547.97	376789	226	0	0	212964	9	113503	16	38043	31
SRR1645496	4936399	74	66708.09	600718	233	0	0	222898	8	151644	13	62965	24
SRR1645497	4936544	85	58076.99	405811	233	0	0	172796	11	106331	18	48314	31
SRR1645498	4937051	77	64117.55	600718	226	0	0	222898	8	149716	14	63798	23
SRR1645499	4935364	81	60930.42	504584	233	0	0	176923	10	112136	17	56453	28
SRR1645500	4936317	74	66706.99	587550	233	0	0	248710	7	151814	13	63123	23
SRR1645501	4937167	101	48882.84	431241	233	0	0	130700	12	90926	21	32952	36
SRR1645502	4937915	67	73700.22	600718	220	0	0	248710	7	150042	13	74149	22
SRR16641485	4781770	78	61304.74	497790	200	0	0	232711	7	148808	13	54371	24
SRR1965714	4843494	81	59796.22	508745	218	0	0	215015	8	116229	15	67202	25
SRR1968955	4775868	90	53065.20	312930	225	0	0	141031	11	100428	19	48314	33
SRR1969362	4741550	70	67736.43	867015	218	0	0	209247	7	131020	13	54371	24
SRR3049175	4773359	79	60422.27	516246	225	0	0	215173	7	129805	13	60250	24
SRR3049312	4777692	80	59721.15	516200	201	0	0	169675	8	111089	15	52229	27
SRR3049639	4754657	80	59433.21	397682	215	0	0	184191	9	109735	16	54351	27
SRR3185118	5043631	65	77594.32	903223	207	0	0	368390	5	232075	9	81550	15
SRR3323018	4883067	90	54256.30	443629	203	0	0	243542	8	149352	14	50955	26
SRR3476788	4880182	91	53628.37	538195	201	0	0	195931	8	101988	15	52590	28
SRR3476789	4887032	87	56172.78	538195	201	0	0	178316	9	102150	15	56153	28
SRR3476790	4879436	89	54825.12	538066	201	0	0	235089	7	113930	14	49708	26
SRR3476791	4885278	87	56152.62	671968	215	0	0	271838	6	145170	12	61840	21
SRR3476792	4880898	78	62575.62	538191	201	0	0	244120	7	180759	11	81321	21
SRR3476793	4881958	67	72865.04	719084	213	0	0	500514	4	213804	8	86061	15
SRR3476794	4878000	90	54200.00	537918	201	0	0	235419	7	102142	13	61666	24
SRR3476795	4886028	76	64289.84	629127	220	0	0	343919	5	149344	10	61667	20
SRR3476796	4894438	77	63564.13	667718	213	0	0	500514	5	178202	8	81321	16
SRR3476797	4979915	95	52420.16	644194	213	0	0	298836	6	129600	11	55403	22
SRR3476798	4892573	83	58946.66	625711	220	0	0	382660	5	149365	10	61668	21
SRR3476799	4885613	73	66926.21	628838	213	0	0	442508	5	222491	8	81321	17
SRR3476800	4876573	91	53588.71	520406	205	0	0	178199	9	130203	15	49957	28
SRR3476801	4885676	66	74025.39	628838	220	0	0	412832	5	222434	8	91764	15
SRR3476802	4879791	84	58092.75	625825	215	0	0	246852	6	149751	11	51340	22
SRR3476803	4884226	91	53672.81	715149	213	0	0	268735	6	110245	12	51884	24
SRR3476804	4954950	74	66958.78	628838	220	0	0	280157	6	178199	11	65289	19
SRR3476805	4964653	77	64476.01	538185	201	0	0	283262	6	154322	11	81321	21
SRR3476806	4881104	73	66864.44	637962	220	0	0	412805	5	163633	9	73627	19
SRR3476807	4895041	75	65267.21	740453	215	0	0	324315	5	195915	9	86106	16
SRR3476808	4878031	78	62538.86	844792	201	0	0	226842	6	154604	11	54381	22
SRR3476809	4876652	78	62521.18	538240	227	0	0	222446	7	149365	12	61669	23
SRR3476810	4880809	81	60256.90	629092	213	0	0	251621	6	151584	11	58052	21
SRR3476811	4881648	95	51385.77	608768	227	0	0	178308	7	101809	14	54381	27
SRR3476812	4879214	77	63366.42	595283	213	0	0	253120	7	178190	11	82175	20
SRR3476813	4884026	84	58143.17	628785	215	0	0	275245	6	163642	10	54381	20
SRR3476814	4878996	83	58783.08	538238	213	0	0	277219	6	128012	12	70348	22
SRR3476815	4880863	83	58805.58	538187	215	0	0	219295	7	145894	13	61840	24
SRR3476816	4885656	82	59581.17	628785	205	0	0	222434	6	128177	11	73627	22
SRR3476817	4886090	86	56815.00	634683	220	0	0	235419	6	151584	11	61158	21
SRR3476818	4879569	82	59506.94	492692	201	0	0	277034	7	151584	12	57017	23
SRR3476819	4893947	73	67040.37	1102727	216	0	0	522786	4	223932	7	86526	14
SRR3476820	4870789	118	41277.87	530195	215	0	0	113730	11	81685	21	26622	40
SRR3476821	4922842	69	71345.54	747448	220	0	0	420493	4	271695	7	90396	14
SRR3476822	4881200	69	70742.03	628791	220	0	0	345285	5	223932	9	90396	16
SRR3476823	4884332	82	59565.02	629093	213	0	0	283067	6	145184	12	65811	22
SRR3476824	4956067	134	36985.57	537916	201	0	0	114263	12	75611	23	34319	42
SRR3476825	4863252	147	33083.35	309103	206	0	0	89005	18	59782	31	22631	57
SRR3476826	4877961	87	56068.52	538186	205	0	0	213561	7	144520	13	50505	25
SRR3476827	4842050	256	18914.26	192273	223	0	0	39977	37	24207	69	12022	122
SRR3476828	4883153	65	75125.43	709935	203	0	0	324081	6	149759	11	81329	20
SRR3476829	4884378	81	60300.96	629093	201	0	0	247170	7	149365	12	80330	21
SRR3476830	4886761	72	67871.68	628838	216	0	0	420375	5	223953	8	86106	17
SRR3476831	4883979	71	68788.44	547311	213	0	0	412625	5	222434	9	81321	16
SRR3476832	5010269	86	58258.94	692713	220	0	0	369732	6	222434	9	81321	18
SRR3476833	4885363	83	58859.80	949882	215	0	0	200479	6	149365	11	74000	21
SRR3476834	5066225	73	69400.34	866070	201	0	0	349656	5	152425	9	63872	20
SRR3476835	4884751	75	65130.01	629080	220	0	0	281653	6	151557	10	59799	20
SRR3476836	4883250	78	62605.77	628838	227	0	0	290327	6	152829	10	81321	19
SRR3476837	4894534	76	64401.76	566858	203	0	0	289428	7	149978	11	86106	19
SRR3476838	4884166	87	56139.84	420375	227	0	0	178689	10	97720	17	47944	31
SRR3476839	4879548	85	57406.45	626095	227	0	0	247125	6	149344	11	54402	23
SRR3476840	4884306	82	59564.71	628839	213	0	0	198517	8	152155	13	80317	23
SRR3476841	4879730	92	53040.54	538241	220	0	0	222434	7	130203	13	51484	25
SRR3476842	4885210	84	58157.26	629081	227	0	0	222434	7	149951	13	86061	21
SRR3476843	4880788	68	71776.29	628839	220	0	0	290117	6	222446	10	81321	18
SRR3476844	4990785	99	50411.97	599702	201	0	0	243229	7	145174	13	50761	27
SRR3476845	4880541	75	65073.88	629128	227	0	0	282950	6	178308	10	81321	18
SRR3476846	4884925	82	59572.26	538187	201	0	0	243483	7	130578	13	58712	24
SRR3476847	4875167	87	56036.40	549525	227	0	0	270695	6	149365	11	54381	23
SRR3476848	4878052	87	56069.56	538187	215	0	0	247125	7	130151	12	61760	23
SRR3476849	4966791	92	53986.86	538240	227	0	0	198655	7	90396	14	51340	27
SRR4419664	4889028	68	71897.47	600626	220	0	0	299176	6	163815	10	74120	19
SRR4419665	7672503	916	8376.09	476850	233	0	0	94016	17	8634	87	2727	414
SRR4419666	4889882	70	69855.46	600626	233	0	0	293713	6	163625	10	81544	18
SRR4419667	4891268	71	68891.10	600625	233	0	0	293709	6	155994	11	86764	19
SRR4419668	4889878	61	80161.93	600625	233	0	0	293713	6	222502	9	90591	17
SRR4419669	4975710	63	78979.52	957141	233	0	0	520997	4	222727	7	83331	15
SRR4419671	4888817	61	80144.54	600624	233	0	0	333651	6	222898	9	90591	17
SRR4419672	4896513	72	68007.12	600626	215	0	0	271390	6	177107	10	89988	18
SRR4419673	4888635	59	82858.22	600622	233	0	0	344727	6	222898	9	90591	16
SRR4419674	4891756	61	80192.72	894798	220	0	0	344725	5	222727	8	91764	15
SRR4419677	4891930	59	82914.07	600625	220	0	0	344725	6	222727	9	90926	16
SRR4419678	4891271	62	78891.47	600625	233	0	0	293713	6	177107	10	90591	17
SRR4419679	4892600	76	64376.32	600627	220	0	0	253534	6	156000	11	74120	20
SRR4419680	4889062	55	88892.04	600625	233	0	0	368294	6	222727	9	91764	15
SRR4419681	4890215	57	85793.25	600625	233	0	0	368410	6	222727	9	91764	15
SRR4419683	4887871	61	80129.03	894798	235	0	0	344725	5	176922	9	91764	16
SRR4419684	4889548	60	81492.47	600625	233	0	0	341636	6	176923	10	90591	17
SRR4419686	4964915	94	52818.24	470418	233	0	0	137615	10	88243	20	39510	36
SRR4419688	4975022	68	73162.09	600626	233	0	0	293713	6	176923	10	81544	19
SRR4419689	5082611	69	73661.03	600626	233	0	0	293713	6	191166	10	90591	18
SRR4419690	4892224	77	63535.38	546943	225	0	0	293707	6	150042	11	81544	19
SRR4419691	4984497	75	66459.96	600626	209	0	0	253421	6	176923	11	74120	20
SRR4419692	4890111	69	70871.17	600626	220	0	0	293713	6	176923	10	81544	18
SRR4428951	4891156	71	68889.52	600626	233	0	0	271390	6	177106	10	74120	20
SRR4449985	4761475	48	99197.40	903223	207	0	0	404000	5	309044	7	135443	12
SRR4774220	4827989	85	56799.87	447509	203	0	0	232027	8	148066	13	68743	23
SRR4774256	4836470	74	65357.70	898918	207	0	0	368390	5	234390	8	79490	15
SRR5583181	4775747	63	75805.51	902974	218	0	0	186010	6	138616	12	74521	21
SRR5585070	4739181	107	44291.41	336759	211	0	0	143394	11	97344	19	46151	31
SRR5631610	4878857	98	49784.26	538537	203	0	0	243346	7	101982	14	51492	26
SRR6310288	4921485	72	68353.96	903223	207	0	0	365425	5	232075	9	81559	17
SRR6321788	4887857	37	132104.24	953703	221	0	0	519314	4	398014	6	180554	10
SRR6330606	4766621	62	76880.98	903222	207	0	0	368390	5	234390	8	92674	13
SRR7157819	4862240	73	66606.03	867148	201	0	0	214955	7	155041	12	70919	22
SRR7157827	4858241	67	72511.06	635176	218	0	0	230143	7	134439	13	48741	24
SRR7162777	4789634	56	85529.18	903222	207	0	0	383315	5	234391	8	126095	13
SRR7251084	4968261	133	37355.35	902873	210	0	0	307917	6	155032	10	54363	21
SRR7257326	4815138	125	38521.10	278608	201	0	0	101815	15	71942	26	31322	46
SRR7274986	4735291	61	77627.72	640682	200	0	0	231850	7	155040	11	67336	21
SRR7277795	4868520	75	64913.60	1227065	210	0	0	184203	6	155032	11	54363	23
SRR7277801	4822541	123	39207.65	314948	210	0	0	125860	13	74463	23	32486	43
SRR7278076	4759959	63	75554.90	903014	218	0	0	328253	5	149115	10	74521	19
SRR7292872	4719013	56	84268.09	866928	218	0	0	234279	6	173469	10	73763	19
SRR7292963	4751406	72	65991.75	673139	200	0	0	307925	6	155041	11	67337	21
SRR7298405	4795588	74	64805.24	902966	214	0	0	214889	7	148798	12	55434	23
SRR7299103	4830244	68	71033.00	400562	200	0	0	234466	8	149115	13	54848	24
SRR7349169	4868191	94	51789.27	360691	218	0	0	173344	11	90592	19	48740	33
SRR7351354	4780537	90	53117.08	516333	218	0	0	125983	11	82761	21	36852	36
SRR7351456	4778240	77	62055.06	403230	203	0	0	173196	9	111206	16	51276	28
SRR7351520	4785945	77	62155.13	906088	201	0	0	234280	6	150623	12	54371	22
SRR7401838	4778641	63	75851.44	902881	201	0	0	364637	5	183131	9	74521	17
SRR7414974	4870006	63	77301.68	640589	201	0	0	214954	7	148806	12	67336	22
SRR7416357	4755877	69	68925.75	867149	209	0	0	234279	6	183131	10	67337	19
SRR7426620	4831581	72	67105.29	902966	222	0	0	229966	6	148798	12	54363	23
SRR7426887	4743274	72	65878.81	547632	200	0	0	183543	8	148763	13	63149	23
SRR7426956	4760899	66	72134.83	640674	228	0	0	299296	6	173453	10	73743	19
SRR7444218	4825061	71	67958.61	903015	203	0	0	229975	7	181301	12	81447	19
SRR7450802	4642712	47	98781.11	520049	201	0	0	374340	6	217431	9	97263	15
SRR7451048	4741973	59	80372.42	516333	218	0	0	214955	7	155041	12	78638	20
SRR7451162	4922519	95	51815.99	516333	201	0	0	183131	8	122566	14	48740	28
SRR7457931	4779357	99	48276.33	365435	205	0	0	131058	13	90458	22	43727	36
SRR7458213	4834445	78	61980.06	533771	210	0	0	184203	8	125975	14	67328	24
SRR7458569	4828696	77	62710.34	447445	201	0	0	230389	8	149106	13	52244	23
SRR7468919	4762537	68	70037.31	902696	245	0	0	307925	5	183131	10	73754	18
SRR7475312	4868327	241	20200.53	143352	201	0	0	44095	40	27301	69	14971	115
SRR7475467	4922884	79	62314.99	640675	210	0	0	193624	8	155032	13	61496	23
SRR7480355	4799686	76	63153.76	640674	210	0	0	234272	7	154115	12	54363	22
SRR7480358	4815850	82	58729.88	874628	207	0	0	184205	7	125975	13	51672	24
SRR7480448	4946711	102	48497.17	456445	203	0	0	221926	8	173440	13	52247	24
SRR7523611	4877304	70	69675.77	610425	200	0	0	220589	7	134439	13	67382	23
SRR7523664	4800067	68	70589.22	640674	210	0	0	215022	7	149116	12	67328	21
SRR7528149	4797750	76	63128.29	861140	239	0	0	215299	6	148807	12	60148	23
SRR7528150	4772736	91	52447.65	301688	203	0	0	154933	12	100851	20	39723	34
SRR7841404	4625047	56	82590.12	563377	204	0	0	293105	7	198189	10	100195	17
SRR7850524	4786261	67	71436.73	640512	204	0	0	231954	7	149106	12	67373	22
SRR7884502	4972768	155	32082.37	557943	201	0	0	231963	7	174486	13	54371	22
SRR7885242	4774934	61	78277.61	640717	210	0	0	271058	6	173456	11	67328	20
SRR7885274	4625691	59	78401.54	564503	204	0	0	284549	7	154621	11	100432	18
SRR7911490	4744319	59	80412.19	552159	203	0	0	328442	6	155040	11	67382	20
SRR7998201	4860855	80	60760.69	902966	204	0	0	229694	6	148775	12	54363	22
SRR8142798	4833794	62	77964.42	640816	203	0	0	229975	7	143742	12	74826	22
SRR8293794	4812666	65	74041.02	640807	204	0	0	262339	6	183123	11	74513	20
SRR8293799	4861909	73	66601.49	640259	227	0	0	215125	7	125840	13	70882	23
SRR8366145	4835050	96	50365.10	392969	210	0	0	131020	13	86466	22	39183	38
SRR8369269	4651683	90	51685.37	336498	202	0	0	214402	9	143336	14	56997	24
SRR8429904	4800422	74	64870.57	523664	218	0	0	215091	7	122860	13	54371	24
SRR8499323	4824827	64	75387.92	640674	204	0	0	307917	6	183313	11	67328	20
SRR8514761	4983999	89	55999.99	640682	203	0	0	215004	7	148806	13	54371	23
SRR8524687	4803421	78	61582.32	454896	210	0	0	286930	7	149106	12	60148	22
SRR8585171	4805505	79	60829.18	903107	200	0	0	183131	7	125983	13	70701	23
SRR8636201	4882217	97	50332.13	443182	201	0	0	196226	9	149352	15	50112	27
SRR8648227	4880097	85	57412.91	516113	202	0	0	183111	7	122545	14	74501	24
SRR8701093	4756305	65	73173.92	902974	200	0	0	234201	6	150720	11	74826	20
SRR8715615	4877585	76	64178.75	538187	215	0	0	222605	8	145521	14	61840	24
SRR8740777	4759165	69	68973.41	866955	245	0	0	184211	7	155041	12	74634	21
SRR8839601	4877366	86	56713.56	538529	201	0	0	222380	8	102142	14	61669	26
SRR9274357	4961215	67	74047.99	650304	200	0	0	234271	7	149107	12	74513	21
SRR9287697	4885213	147	33232.74	817033	217	0	0	501694	4	167262	9	57106	18
SRR9626915	4831968	74	65296.86	640379	210	0	0	234458	7	183553	11	54529	23
SRR9701220	4988293	80	62353.66	600718	220	0	0	170864	9	102497	16	50836	30
W_1_B11	5651271	136	41553.46	619339	204	0	0	221106	8	134049	14	43499	29
W_1_C11	4849980	54	89814.44	1048838	208	0	0	448399	4	237502	7	98196	13
W_1_D11	4861958	64	75968.09	867362	205	0	0	365388	5	219872	8	79458	16
W_1_E11	4849347	50	96986.94	1048738	211	0	0	448531	4	167746	7	98196	14
W_1_F11	5088512	114	44636.07	909723	205	0	0	234547	6	156103	11	74860	20
W_1_G11	4684010	35	133828.86	967420	234	0	0	526283	4	407916	6	149684	9
W_1_H11	4702020	94	50021.49	496223	225	0	0	201297	8	130197	14	65987	24
