name	scientific_name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Seagull_18_132_1_S29	Citrobacter sp. CRE-46	1703250	S	78	259	337	7e-05
Seagull_18_132_1_S29	Citrobacter farmeri	67824	S	44	9	53	1e-05
Seagull_18_132_1_S29	Citrobacter amalonaticus	35703	S	22	33	55	1e-05
Seagull_18_132_1_S29	Pluralibacter gergoviae	61647	S	268	1	269	6e-05
Seagull_18_132_1_S29	[Enterobacter] lignolyticus	1334193	S	22	0	22	0.0
Seagull_18_132_1_S29	Cedecea neteri	158822	S	253	2	255	5e-05
Seagull_18_132_1_S29	Kosakonia cowanii	208223	S	174	1	175	4e-05
Seagull_18_132_1_S29	Kosakonia sacchari	1158459	S	14	0	14	0.0
Seagull_18_132_1_S29	Kosakonia oryzae	497725	S	10	9	19	0.0
Seagull_18_132_1_S29	Kosakonia radicincitans	283686	S	4	11	15	0.0
Seagull_18_132_1_S29	Lelliottia nimipressuralis	69220	S	50	3	53	1e-05
Seagull_18_132_1_S29	Lelliottia jeotgali	1907578	S	50	1	51	1e-05
Seagull_18_132_1_S29	Lelliottia amnigena	61646	S	21	0	21	0.0
Seagull_18_132_1_S29	Lelliottia sp. WB101	2153385	S	19	0	19	0.0
Seagull_18_132_1_S29	Enterobacteriaceae bacterium strain FGI 57	693444	S	43	0	43	1e-05
Seagull_18_132_1_S29	Enterobacteriaceae bacterium w6	2282310	S	37	7	44	1e-05
Seagull_18_132_1_S29	Plautia stali symbiont	891974	S	5	0	5	0.0
Seagull_18_132_1_S29	Candidatus Doolittlea endobia	1778262	S	7	0	7	0.0
Seagull_18_132_1_S29	Cronobacter turicensis	413502	S	39	15	54	1e-05
Seagull_18_132_1_S29	Cronobacter muytjensii	413501	S	9	2	11	0.0
Seagull_18_132_1_S29	Cronobacter universalis	535744	S	7	5	12	0.0
Seagull_18_132_1_S29	Cronobacter condimenti	1163710	S	6	0	6	0.0
Seagull_18_132_1_S29	Cronobacter sakazakii	28141	S	4	2	6	0.0
Seagull_18_132_1_S29	Shigella dysenteriae	622	S	60	28	88	2e-05
Seagull_18_132_1_S29	Shigella flexneri	623	S	5	3	8	0.0
Seagull_18_132_1_S29	Raoultella ornithinolytica	54291	S	22	12	34	1e-05
Seagull_18_132_1_S29	Raoultella planticola	575	S	11	0	11	0.0
Seagull_18_132_1_S29	Leclercia sp. LSNIH1	1920114	S	5	10	15	0.0
Seagull_18_132_1_S29	Shimwellia blattae	563	S	12	0	12	0.0
Seagull_18_132_1_S29	Gibbsiella quercinecans	929813	S	10	0	10	0.0
Seagull_18_132_1_S29	Kluyvera intermedia	61648	S	7	0	7	0.0
Seagull_18_132_1_S29	Candidatus Moranella endobia	1048758	S	4	-4	0	0.0
Seagull_18_132_1_S29	Xenorhabdus poinarii	40577	S	780	2	782	0.00016
Seagull_18_132_1_S29	Xenorhabdus doucetiae	351671	S	8	0	8	0.0
Seagull_18_132_1_S29	Photorhabdus thracensis	230089	S	60	4	64	1e-05
Seagull_18_132_1_S29	Proteus mirabilis	584	S	13	0	13	0.0
Seagull_18_132_1_S29	Providencia stuartii	588	S	5	1	6	0.0
Seagull_18_132_1_S29	Morganella morganii	582	S	5	0	5	0.0
Seagull_18_132_1_S29	Dickeya dadantii	204038	S	233	108	341	7e-05
Seagull_18_132_1_S29	Dickeya zeae	204042	S	76	12	88	2e-05
Seagull_18_132_1_S29	Dickeya chrysanthemi	556	S	5	0	5	0.0
Seagull_18_132_1_S29	Pectobacterium carotovorum	554	S	149	30	179	4e-05
Seagull_18_132_1_S29	Pectobacterium atrosepticum	29471	S	4	0	4	0.0
Seagull_18_132_1_S29	Candidatus Sodalis pierantonius	1486991	S	6	5	11	0.0
Seagull_18_132_1_S29	Sodalis endosymbiont of Henestaris halophilus	1929246	S	4	0	4	0.0
Seagull_18_132_1_S29	Serratia marcescens	615	S	259	108	367	8e-05
Seagull_18_132_1_S29	Serratia liquefaciens	614	S	18	0	18	0.0
Seagull_18_132_1_S29	Serratia fonticola	47917	S	6	0	6	0.0
Seagull_18_132_1_S29	Serratia ficaria	61651	S	5	0	5	0.0
Seagull_18_132_1_S29	Yersinia pestis	632	S	14	61	75	2e-05
Seagull_18_132_1_S29	Yersinia enterocolitica	630	S	6	-1	5	0.0
Seagull_18_132_1_S29	Pantoea gaviniae	665914	S	54	2	56	1e-05
Seagull_18_132_1_S29	Pantoea sp. PSNIH2	1484157	S	7	13	20	0.0
Seagull_18_132_1_S29	Pantoea ananatis	553	S	6	0	6	0.0
Seagull_18_132_1_S29	Pantoea agglomerans	549	S	6	0	6	0.0
Seagull_18_132_1_S29	Pantoea alhagi	1891675	S	4	0	4	0.0
Seagull_18_132_1_S29	Erwinia persicina	55211	S	6	1	7	0.0
Seagull_18_132_1_S29	Erwinia amylovora	552	S	4	5	9	0.0
Seagull_18_132_1_S29	Erwinia billingiae	182337	S	4	0	4	0.0
Seagull_18_132_1_S29	Erwinia gerundensis	1619313	S	4	0	4	0.0
Seagull_18_132_1_S29	Tatumella citrea	53336	S	24	1	25	1e-05
Seagull_18_132_1_S29	Tatumella ptyseos	82987	S	5	0	5	0.0
Seagull_18_132_1_S29	Buchnera aphidicola	9	S	10	-1	9	0.0
Seagull_18_132_1_S29	Edwardsiella ictaluri	67780	S	67	6	73	2e-05
Seagull_18_132_1_S29	Edwardsiella hoshinae	93378	S	27	0	27	1e-05
Seagull_18_132_1_S29	Hafnia alvei	569	S	35	4	39	1e-05
Seagull_18_132_1_S29	Vibrio scophthalmi	45658	S	39	0	39	1e-05
Seagull_18_132_1_S29	Vibrio vulnificus	672	S	4	0	4	0.0
Seagull_18_132_1_S29	Staphylococcus aureus	1280	S	41	3	44	1e-05
Seagull_18_132_1_S29	Streptococcus pyogenes	1314	S	27	11	38	1e-05
Seagull_18_132_1_S29	Homo sapiens	9606	S	27	0	27	1e-05
MD_6_C8	Salmonella enterica	28901	S	3004772	158834	3163606	0.99915
MD_6_C8	Salmonella bongori	54736	S	226	3	229	7e-05
MD_6_C8	Escherichia coli	562	S	672	486	1158	0.00037
MD_6_C8	Escherichia fergusonii	564	S	18	0	18	1e-05
MD_6_C8	Escherichia albertii	208962	S	9	0	9	0.0
MD_6_C8	Escherichia marmotae	1499973	S	7	0	7	0.0
MD_6_C8	Citrobacter werkmanii	67827	S	40	10	50	2e-05
MD_6_C8	Citrobacter freundii	546	S	16	33	49	2e-05
MD_6_C8	Citrobacter braakii	57706	S	4	11	15	0.0
MD_6_C8	Citrobacter youngae	133448	S	4	10	14	0.0
MD_6_C8	Citrobacter koseri	545	S	93	3	96	3e-05
MD_6_C8	Citrobacter rodentium	67825	S	21	0	21	1e-05
MD_6_C8	Citrobacter sp. FDAARGOS_156	1702170	S	16	4	20	1e-05
MD_6_C8	Citrobacter amalonaticus	35703	S	14	16	30	1e-05
MD_6_C8	Citrobacter farmeri	67824	S	9	1	10	0.0
MD_6_C8	Citrobacter sp. CRE-46	1703250	S	7	21	28	1e-05
MD_6_C8	Enterobacter cloacae	550	S	32	29	61	2e-05
MD_6_C8	Enterobacter hormaechei	158836	S	16	36	52	2e-05
MD_6_C8	Enterobacter asburiae	61645	S	8	0	8	0.0
MD_6_C8	Enterobacter cancerogenus	69218	S	4	0	4	0.0
MD_6_C8	Enterobacter sp. FY-07	1692238	S	12	0	12	0.0
MD_6_C8	Enterobacter sp. SA187	1914861	S	11	0	11	0.0
MD_6_C8	Enterobacter bugandensis	881260	S	6	1	7	0.0
MD_6_C8	Klebsiella pneumoniae	573	S	64	93	157	5e-05
MD_6_C8	Klebsiella aerogenes	548	S	11	0	11	0.0
MD_6_C8	Klebsiella variicola	244366	S	7	3	10	0.0
MD_6_C8	Klebsiella oxytoca	571	S	6	0	6	0.0
MD_6_C8	Klebsiella michiganensis	1134687	S	4	0	4	0.0
MD_6_C8	Gibbsiella quercinecans	929813	S	77	0	77	2e-05
MD_6_C8	Enterobacteriaceae bacterium strain FGI 57	693444	S	16	2	18	1e-05
MD_6_C8	Candidatus Doolittlea endobia	1778262	S	4	0	4	0.0
MD_6_C8	Cronobacter sakazakii	28141	S	5	9	14	0.0
MD_6_C8	Cronobacter muytjensii	413501	S	5	4	9	0.0
MD_6_C8	Kosakonia cowanii	208223	S	14	2	16	1e-05
MD_6_C8	Kosakonia sacchari	1158459	S	6	5	11	0.0
MD_6_C8	Pluralibacter gergoviae	61647	S	13	0	13	0.0
MD_6_C8	[Enterobacter] lignolyticus	1334193	S	8	0	8	0.0
MD_6_C8	Lelliottia amnigena	61646	S	7	0	7	0.0
MD_6_C8	Lelliottia sp. WB101	2153385	S	7	0	7	0.0
MD_6_C8	Lelliottia jeotgali	1907578	S	5	0	5	0.0
MD_6_C8	Raoultella ornithinolytica	54291	S	5	12	17	1e-05
MD_6_C8	Cedecea neteri	158822	S	14	0	14	0.0
MD_6_C8	Shimwellia blattae	563	S	11	0	11	0.0
MD_6_C8	Pantoea gaviniae	665914	S	50	12	62	2e-05
MD_6_C8	Pantoea ananatis	553	S	6	1	7	0.0
MD_6_C8	Serratia marcescens	615	S	5	5	10	0.0
MD_6_C8	Serratia plymuthica	82996	S	4	10	14	0.0
MD_6_C8	Yersinia pestis	632	S	5	12	17	1e-05
MD_6_C8	Dickeya zeae	204042	S	6	1	7	0.0
MD_6_C8	Dickeya dadantii	204038	S	4	3	7	0.0
MD_6_C8	Pectobacterium carotovorum	554	S	6	5	11	0.0
MD_6_C8	Xenorhabdus poinarii	40577	S	4	3	7	0.0
MD_6_C8	Edwardsiella hoshinae	93378	S	12	3	15	0.0
MD_6_C8	Plesiomonas shigelloides	703	S	5	0	5	0.0
MD_6_C8	Photobacterium profundum	74109	S	5	0	5	0.0
MD_6_C8	Bradyrhizobium sp. SK17	2057741	S	38	5	43	1e-05
MD_6_C8	Bradyrhizobium erythrophlei	1437360	S	4	0	4	0.0
MD_6_C8	Rhizobium tropici	398	S	4	0	4	0.0
MD_6_C8	Staphylococcus aureus	1280	S	12	6	18	1e-05
MD_6_C8	Cutibacterium acnes	1747	S	13	1	14	0.0
MD_6_C8	Homo sapiens	9606	S	78	0	78	2e-05
SRR3476845	Salmonella enterica	28901	S	4237065	537547	4774612	0.99381
SRR3476845	Salmonella bongori	54736	S	376	5	381	8e-05
SRR3476845	Escherichia coli	562	S	6148	7090	13238	0.00276
SRR3476845	Escherichia albertii	208962	S	69	4	73	2e-05
SRR3476845	Escherichia fergusonii	564	S	50	2	52	1e-05
SRR3476845	Escherichia marmotae	1499973	S	10	0	10	0.0
SRR3476845	Citrobacter werkmanii	67827	S	111	39	150	3e-05
SRR3476845	Citrobacter freundii	546	S	24	59	83	2e-05
SRR3476845	Citrobacter freundii complex sp. CFNIH2	2066049	S	21	51	72	1e-05
SRR3476845	Citrobacter freundii complex sp. CFNIH3	2077147	S	4	9	13	0.0
SRR3476845	Citrobacter koseri	545	S	102	8	110	2e-05
SRR3476845	Citrobacter amalonaticus	35703	S	47	27	74	2e-05
SRR3476845	Citrobacter rodentium	67825	S	34	1	35	1e-05
SRR3476845	Citrobacter sp. FDAARGOS_156	1702170	S	15	5	20	0.0
SRR3476845	Citrobacter farmeri	67824	S	12	3	15	0.0
SRR3476845	Citrobacter sp. CRE-46	1703250	S	4	15	19	0.0
SRR3476845	Enterobacter cloacae	550	S	30	52	82	2e-05
SRR3476845	Enterobacter asburiae	61645	S	16	5	21	0.0
SRR3476845	Enterobacter hormaechei	158836	S	11	95	106	2e-05
SRR3476845	Enterobacter cancerogenus	69218	S	6	0	6	0.0
SRR3476845	Enterobacter roggenkampii	1812935	S	5	7	12	0.0
SRR3476845	Enterobacter cloacae complex sp.	2027919	S	5	2	7	0.0
SRR3476845	Enterobacter sp. SA187	1914861	S	13	1	14	0.0
SRR3476845	Enterobacter sp. FY-07	1692238	S	11	0	11	0.0
SRR3476845	Enterobacter sp. 638	399742	S	8	0	8	0.0
SRR3476845	Klebsiella pneumoniae	573	S	141	432	573	0.00012
SRR3476845	Klebsiella oxytoca	571	S	17	2	19	0.0
SRR3476845	Klebsiella aerogenes	548	S	13	0	13	0.0
SRR3476845	Klebsiella michiganensis	1134687	S	7	1	8	0.0
SRR3476845	Klebsiella variicola	244366	S	6	3	9	0.0
SRR3476845	Klebsiella quasipneumoniae	1463165	S	6	4	10	0.0
SRR3476845	Cronobacter sakazakii	28141	S	18	19	37	1e-05
SRR3476845	Cronobacter dublinensis	413497	S	6	2	8	0.0
SRR3476845	Cronobacter turicensis	413502	S	5	3	8	0.0
SRR3476845	Enterobacteriaceae bacterium strain FGI 57	693444	S	15	6	21	0.0
SRR3476845	Plautia stali symbiont	891974	S	5	0	5	0.0
SRR3476845	Candidatus Hoaglandella endobia	1778263	S	6	1	7	0.0
SRR3476845	Kosakonia cowanii	208223	S	23	0	23	0.0
SRR3476845	Kosakonia oryzae	497725	S	7	8	15	0.0
SRR3476845	Kosakonia sacchari	1158459	S	6	0	6	0.0
SRR3476845	Lelliottia amnigena	61646	S	15	1	16	0.0
SRR3476845	Lelliottia jeotgali	1907578	S	10	4	14	0.0
SRR3476845	Lelliottia nimipressuralis	69220	S	4	0	4	0.0
SRR3476845	Raoultella ornithinolytica	54291	S	11	13	24	0.0
SRR3476845	Raoultella planticola	575	S	6	0	6	0.0
SRR3476845	Pluralibacter gergoviae	61647	S	15	0	15	0.0
SRR3476845	[Enterobacter] lignolyticus	1334193	S	14	0	14	0.0
SRR3476845	Shimwellia blattae	563	S	15	0	15	0.0
SRR3476845	Cedecea neteri	158822	S	14	0	14	0.0
SRR3476845	Kluyvera intermedia	61648	S	8	1	9	0.0
SRR3476845	Gibbsiella quercinecans	929813	S	7	0	7	0.0
SRR3476845	Shigella dysenteriae	622	S	4	4	8	0.0
SRR3476845	Limnobaculum parvum	2172103	S	4	0	4	0.0
SRR3476845	Pantoea sp. PSNIH2	1484157	S	10121	3486	13607	0.00283
SRR3476845	Pantoea gaviniae	665914	S	42	0	42	1e-05
SRR3476845	Pantoea rwandensis	1076550	S	11	0	11	0.0
SRR3476845	Pantoea ananatis	553	S	6	0	6	0.0
SRR3476845	Pantoea vagans	470934	S	5	0	5	0.0
SRR3476845	Pantoea agglomerans	549	S	4	0	4	0.0
SRR3476845	Erwinia persicina	55211	S	6	4	10	0.0
SRR3476845	Tatumella ptyseos	82987	S	4	1	5	0.0
SRR3476845	Buchnera aphidicola	9	S	4	0	4	0.0
SRR3476845	Pectobacterium carotovorum	554	S	44	9	53	1e-05
SRR3476845	Dickeya zeae	204042	S	9	16	25	1e-05
SRR3476845	Brenneria sp. EniD312	598467	S	17	0	17	0.0
SRR3476845	Candidatus Sodalis pierantonius	1486991	S	5	1	6	0.0
SRR3476845	Lonsdalea britannica	1082704	S	4	0	4	0.0
SRR3476845	Yersinia pestis	632	S	10	163	173	4e-05
SRR3476845	Yersinia enterocolitica	630	S	5	0	5	0.0
SRR3476845	Yersinia aldovae	29483	S	5	0	5	0.0
SRR3476845	Yersinia frederiksenii	29484	S	4	2	6	0.0
SRR3476845	Serratia fonticola	47917	S	6	0	6	0.0
SRR3476845	Serratia plymuthica	82996	S	4	14	18	0.0
SRR3476845	Rahnella aquatilis	34038	S	4	1	5	0.0
SRR3476845	Chania multitudinisentens	1639108	S	6	0	6	0.0
SRR3476845	Edwardsiella hoshinae	93378	S	34	6	40	1e-05
SRR3476845	Edwardsiella ictaluri	67780	S	8	3	11	0.0
SRR3476845	Xenorhabdus poinarii	40577	S	4	1	5	0.0
SRR3476845	Proteus mirabilis	584	S	4	1	5	0.0
SRR3476845	Morganella morganii	582	S	5	0	5	0.0
SRR3476845	Leminorella richardii	158841	S	5	0	5	0.0
SRR3476845	Pseudomonas stutzeri	316	S	4	0	4	0.0
SRR3476845	Desulfarculus baarsii	453230	S	4	0	4	0.0
SRR3476845	Staphylococcus aureus	1280	S	38	13	51	1e-05
SRR3476845	Homo sapiens	9606	S	36	0	36	1e-05
SRR3476845	Salmonella virus SE2	2005699	S	11	0	11	0.0
SIML_2017_14	Salmonella enterica	28901	S	3911708	293065	4204773	0.93544
SIML_2017_14	Salmonella bongori	54736	S	299	2	301	7e-05
SIML_2017_14	Escherichia coli	562	S	55767	230068	285835	0.06359
SIML_2017_14	Escherichia fergusonii	564	S	77	0	77	2e-05
SIML_2017_14	Escherichia albertii	208962	S	38	0	38	1e-05
SIML_2017_14	Escherichia marmotae	1499973	S	11	0	11	0.0
SIML_2017_14	Citrobacter rodentium	67825	S	1645	35	1680	0.00037
SIML_2017_14	Citrobacter werkmanii	67827	S	80	24	104	2e-05
SIML_2017_14	Citrobacter freundii	546	S	21	85	106	2e-05
SIML_2017_14	Citrobacter youngae	133448	S	7	48	55	1e-05
SIML_2017_14	Citrobacter koseri	545	S	96	3	99	2e-05
SIML_2017_14	Citrobacter farmeri	67824	S	11	1	12	0.0
SIML_2017_14	Citrobacter sp. CRE-46	1703250	S	11	23	34	1e-05
SIML_2017_14	Citrobacter amalonaticus	35703	S	10	10	20	0.0
SIML_2017_14	Citrobacter sp. FDAARGOS_156	1702170	S	10	2	12	0.0
SIML_2017_14	Klebsiella pneumoniae	573	S	314	259	573	0.00013
SIML_2017_14	Klebsiella oxytoca	571	S	25	1	26	1e-05
SIML_2017_14	Klebsiella aerogenes	548	S	12	2	14	0.0
SIML_2017_14	Klebsiella variicola	244366	S	12	3	15	0.0
SIML_2017_14	Klebsiella michiganensis	1134687	S	11	12	23	1e-05
SIML_2017_14	Klebsiella quasipneumoniae	1463165	S	7	1	8	0.0
SIML_2017_14	Klebsiella quasivariicola	2026240	S	4	0	4	0.0
SIML_2017_14	Enterobacter hormaechei	158836	S	115	141	256	6e-05
SIML_2017_14	Enterobacter cloacae	550	S	49	16	65	1e-05
SIML_2017_14	Enterobacter roggenkampii	1812935	S	12	2	14	0.0
SIML_2017_14	Enterobacter cancerogenus	69218	S	11	0	11	0.0
SIML_2017_14	Enterobacter asburiae	61645	S	10	0	10	0.0
SIML_2017_14	Enterobacter kobei	208224	S	4	2	6	0.0
SIML_2017_14	Enterobacter sp. SA187	1914861	S	20	1	21	0.0
SIML_2017_14	Enterobacter sp. FY-07	1692238	S	10	0	10	0.0
SIML_2017_14	Enterobacter sp. 638	399742	S	4	0	4	0.0
SIML_2017_14	Enterobacter sp. R4-368	1166130	S	4	0	4	0.0
SIML_2017_14	Lelliottia nimipressuralis	69220	S	26	1	27	1e-05
SIML_2017_14	Lelliottia amnigena	61646	S	19	0	19	0.0
SIML_2017_14	Lelliottia jeotgali	1907578	S	6	1	7	0.0
SIML_2017_14	Lelliottia sp. WB101	2153385	S	5	0	5	0.0
SIML_2017_14	Enterobacteriaceae bacterium strain FGI 57	693444	S	17	0	17	0.0
SIML_2017_14	Enterobacteriaceae bacterium ENNIH1	2066051	S	5	0	5	0.0
SIML_2017_14	Enterobacteriaceae bacterium w6	2282310	S	5	3	8	0.0
SIML_2017_14	Cronobacter sakazakii	28141	S	10	17	27	1e-05
SIML_2017_14	Cronobacter muytjensii	413501	S	5	0	5	0.0
SIML_2017_14	Cronobacter condimenti	1163710	S	5	0	5	0.0
SIML_2017_14	Cronobacter turicensis	413502	S	4	0	4	0.0
SIML_2017_14	Kosakonia cowanii	208223	S	11	0	11	0.0
SIML_2017_14	Kosakonia oryzae	497725	S	8	10	18	0.0
SIML_2017_14	Kosakonia sacchari	1158459	S	6	0	6	0.0
SIML_2017_14	Raoultella ornithinolytica	54291	S	16	16	32	1e-05
SIML_2017_14	Raoultella planticola	575	S	6	0	6	0.0
SIML_2017_14	Pluralibacter gergoviae	61647	S	18	0	18	0.0
SIML_2017_14	[Enterobacter] lignolyticus	1334193	S	16	0	16	0.0
SIML_2017_14	Cedecea neteri	158822	S	28	0	28	1e-05
SIML_2017_14	Shigella dysenteriae	622	S	9	3	12	0.0
SIML_2017_14	Shigella flexneri	623	S	5	2	7	0.0
SIML_2017_14	Leclercia sp. LSNIH1	1920114	S	6	3	9	0.0
SIML_2017_14	Shimwellia blattae	563	S	11	0	11	0.0
SIML_2017_14	Gibbsiella quercinecans	929813	S	4	0	4	0.0
SIML_2017_14	Limnobaculum parvum	2172103	S	4	0	4	0.0
SIML_2017_14	Pectobacterium parmentieri	1905730	S	54	2	56	1e-05
SIML_2017_14	Pectobacterium carotovorum	554	S	9	0	9	0.0
SIML_2017_14	Dickeya dadantii	204038	S	4	12	16	0.0
SIML_2017_14	Candidatus Sodalis pierantonius	1486991	S	5	2	7	0.0
SIML_2017_14	Lonsdalea britannica	1082704	S	5	0	5	0.0
SIML_2017_14	Pantoea gaviniae	665914	S	42	8	50	1e-05
SIML_2017_14	Pantoea vagans	470934	S	4	1	5	0.0
SIML_2017_14	Pantoea sp. At-9b	592316	S	4	0	4	0.0
SIML_2017_14	Erwinia amylovora	552	S	7	8	15	0.0
SIML_2017_14	Buchnera aphidicola	9	S	6	0	6	0.0
SIML_2017_14	Serratia marcescens	615	S	10	23	33	1e-05
SIML_2017_14	Serratia liquefaciens	614	S	4	0	4	0.0
SIML_2017_14	Yersinia pestis	632	S	6	13	19	0.0
SIML_2017_14	Yersinia frederiksenii	29484	S	4	5	9	0.0
SIML_2017_14	Candidatus Fukatsuia symbiotica	1878942	S	4	0	4	0.0
SIML_2017_14	Xenorhabdus poinarii	40577	S	9	0	9	0.0
SIML_2017_14	Xenorhabdus bovienii	40576	S	6	0	6	0.0
SIML_2017_14	Xenorhabdus doucetiae	351671	S	5	0	5	0.0
SIML_2017_14	Xenorhabdus nematophila	628	S	4	0	4	0.0
SIML_2017_14	Proteus mirabilis	584	S	9	1	10	0.0
SIML_2017_14	Edwardsiella hoshinae	93378	S	14	0	14	0.0
SIML_2017_14	Edwardsiella ictaluri	67780	S	4	11	15	0.0
SIML_2017_14	Pseudomonas aeruginosa	287	S	4	3	7	0.0
SIML_2017_14	Acinetobacter baumannii	470	S	9	8	17	0.0
SIML_2017_14	Vibrio cholerae	666	S	8	3	11	0.0
SIML_2017_14	Pasteurella multocida	747	S	4	1	5	0.0
SIML_2017_14	Staphylococcus aureus	1280	S	12	6	18	0.0
SIML_2017_14	Homo sapiens	9606	S	51	0	51	1e-05
SRR14144439	Salmonella enterica	28901	S	1768089	154889	1922978	0.99353
SRR14144439	Salmonella bongori	54736	S	507	5	512	0.00026
SRR14144439	Escherichia coli	562	S	2185	3103	5288	0.00273
SRR14144439	Escherichia albertii	208962	S	46	1	47	2e-05
SRR14144439	Escherichia fergusonii	564	S	34	1	35	2e-05
SRR14144439	Escherichia marmotae	1499973	S	32	0	32	2e-05
SRR14144439	Citrobacter werkmanii	67827	S	93	19	112	6e-05
SRR14144439	Citrobacter freundii	546	S	49	82	131	7e-05
SRR14144439	Citrobacter freundii complex sp. CFNIH2	2066049	S	23	33	56	3e-05
SRR14144439	Citrobacter freundii complex sp. CFNIH3	2077147	S	15	22	37	2e-05
SRR14144439	Citrobacter braakii	57706	S	11	27	38	2e-05
SRR14144439	Citrobacter youngae	133448	S	7	16	23	1e-05
SRR14144439	Citrobacter freundii complex sp. CFNIH9	2077149	S	5	12	17	1e-05
SRR14144439	Citrobacter koseri	545	S	120	4	124	6e-05
SRR14144439	Citrobacter rodentium	67825	S	65	1	66	3e-05
SRR14144439	Citrobacter amalonaticus	35703	S	50	48	98	5e-05
SRR14144439	Citrobacter sp. FDAARGOS_156	1702170	S	39	8	47	2e-05
SRR14144439	Citrobacter sp. CRE-46	1703250	S	24	54	78	4e-05
SRR14144439	Citrobacter farmeri	67824	S	22	3	25	1e-05
SRR14144439	Citrobacter sp. CFNIH10	1920110	S	8	32	40	2e-05
SRR14144439	Enterobacter cloacae	550	S	101	71	172	9e-05
SRR14144439	Enterobacter asburiae	61645	S	28	8	36	2e-05
SRR14144439	Enterobacter hormaechei	158836	S	23	86	109	6e-05
SRR14144439	Enterobacter cancerogenus	69218	S	19	0	19	1e-05
SRR14144439	Enterobacter roggenkampii	1812935	S	11	7	18	1e-05
SRR14144439	Enterobacter cloacae complex sp.	2027919	S	9	2	11	1e-05
SRR14144439	Enterobacter cloacae complex sp. ECNIH7	1915310	S	5	4	9	0.0
SRR14144439	Enterobacter sp. SA187	1914861	S	35	0	35	2e-05
SRR14144439	Enterobacter sp. FY-07	1692238	S	28	0	28	1e-05
SRR14144439	Enterobacter sp. 638	399742	S	13	0	13	1e-05
SRR14144439	Enterobacter sp. R4-368	1166130	S	13	0	13	1e-05
SRR14144439	Enterobacter bugandensis	881260	S	9	1	10	1e-05
SRR14144439	Enterobacter sp. ODB01	1827481	S	7	10	17	1e-05
SRR14144439	Klebsiella pneumoniae	573	S	193	209	402	0.00021
SRR14144439	Klebsiella aerogenes	548	S	43	2	45	2e-05
SRR14144439	Klebsiella oxytoca	571	S	42	5	47	2e-05
SRR14144439	Klebsiella michiganensis	1134687	S	22	5	27	1e-05
SRR14144439	Klebsiella variicola	244366	S	21	12	33	2e-05
SRR14144439	Klebsiella quasipneumoniae	1463165	S	17	4	21	1e-05
SRR14144439	Klebsiella quasivariicola	2026240	S	8	0	8	0.0
SRR14144439	Cronobacter sakazakii	28141	S	25	35	60	3e-05
SRR14144439	Cronobacter dublinensis	413497	S	17	2	19	1e-05
SRR14144439	Cronobacter muytjensii	413501	S	15	1	16	1e-05
SRR14144439	Cronobacter condimenti	1163710	S	15	1	16	1e-05
SRR14144439	Cronobacter turicensis	413502	S	11	2	13	1e-05
SRR14144439	Cronobacter malonaticus	413503	S	9	3	12	1e-05
SRR14144439	Enterobacteriaceae bacterium strain FGI 57	693444	S	34	0	34	2e-05
SRR14144439	Plautia stali symbiont	891974	S	17	0	17	1e-05
SRR14144439	Enterobacteriaceae bacterium ENNIH1	2066051	S	7	0	7	0.0
SRR14144439	Enterobacteriaceae bacterium w17	2282309	S	6	6	12	1e-05
SRR14144439	Enterobacteriaceae bacterium w6	2282310	S	6	4	10	1e-05
SRR14144439	Candidatus Hamiltonella defensa	138072	S	5	0	5	0.0
SRR14144439	secondary endosymbiont of Trabutina mannipara	1835721	S	6	0	6	0.0
SRR14144439	Candidatus Hoaglandella endobia	1778263	S	5	1	6	0.0
SRR14144439	Kosakonia cowanii	208223	S	41	0	41	2e-05
SRR14144439	Kosakonia sacchari	1158459	S	21	0	21	1e-05
SRR14144439	Kosakonia oryzae	497725	S	20	29	49	3e-05
SRR14144439	[Enterobacter] lignolyticus	1334193	S	56	1	57	3e-05
SRR14144439	Pluralibacter gergoviae	61647	S	43	0	43	2e-05
SRR14144439	Lelliottia amnigena	61646	S	36	1	37	2e-05
SRR14144439	Lelliottia jeotgali	1907578	S	24	3	27	1e-05
SRR14144439	Lelliottia sp. WB101	2153385	S	11	1	12	1e-05
SRR14144439	Lelliottia nimipressuralis	69220	S	7	0	7	0.0
SRR14144439	Raoultella ornithinolytica	54291	S	37	35	72	4e-05
SRR14144439	Raoultella planticola	575	S	10	1	11	1e-05
SRR14144439	Cedecea neteri	158822	S	33	0	33	2e-05
SRR14144439	Shimwellia blattae	563	S	33	0	33	2e-05
SRR14144439	Leclercia sp. LSNIH1	1920114	S	13	1	14	1e-05
SRR14144439	Leclercia adecarboxylata	83655	S	4	12	16	1e-05
SRR14144439	Shigella dysenteriae	622	S	10	5	15	1e-05
SRR14144439	Shigella flexneri	623	S	6	3	9	0.0
SRR14144439	Gibbsiella quercinecans	929813	S	14	0	14	1e-05
SRR14144439	Kluyvera intermedia	61648	S	13	0	13	1e-05
SRR14144439	Candidatus Ishikawaella capsulata	168169	S	7	0	7	0.0
SRR14144439	Candidatus Moranella endobia	1048758	S	6	-6	0	0.0
SRR14144439	Limnobaculum parvum	2172103	S	5	0	5	0.0
SRR14144439	Pantoea sp. PSNIH2	1484157	S	2463	378	2841	0.00147
